的	白勹丶
礅	石京京攴
跂	足竹又
蹣	足廿内内
畤	田之寸
晫	日卜日十
黹	业巾⺍
賎	貝二戈
惣	牛勿心
皝	白王火𠂊
傞	人𠂹𠂇工
衎	行干
諵	言南
竝	立立
洢	水人尹
郿	尸目邑
姽	女𠂊厂卩
堷	土言甘
珵	王口千土
捃	扌尹口
芼	艸毛
槤	木辵車
柸	木不一
梏	木牛口
忐	卜一心
嘓	口圍戈口一
晧	日牛口
麇	鹿禾
潗	水隹木
陜	阜亦人
弐	戈二
赬	大火卜貝
埆	土𠂊用
玞	王夫
駄	馬大丶
薢	艸𠂊用刀牛
厜	厂𠂹土
厖	厂犬彡
劂	厂屰欠刀
匼	匚亼口
蚡	虫八刀
崶	山土土寸
勲	千東土力火
蜑	廴丿止虫
傴	人匚三口
儵	人丨攴囪火火
劒	亼口口从刀丶
郛	爪子邑
颻	月午凵凡虫
鵺	亦夕鳥
奨	爿爪寸大
湀	水癶一大
灉	水巛邑隹
矞	予丿内口
娯	女口乚廾
邽	土土邑
択	扌尸丶
苠	艸巳七
蝣	虫烏子
嚗	口日止凵廾米
偁	人爪魚
狨	犬戈十
訏	言丁一
諴	言戌口
瀣	水歹又非一
綝	糸木木
堎	土屮宀夂
壱	士冂匕
聹	耳宀心皿丁
捔	扌𠂊用
菍	艸亼㇕心
杮	木一巾
勅	木中力
輊	車至
栃	木𠂆一𠂊
磙	石衣公
齮	齒大丂口
罣	四土土
瞴	目亦廿火
飳	食丶王
譫	言𠂊厂八言
遹	辵予丿内口
翯	羽京口
繍	糸尹巛米
堧	土而大
捊	扌爪子
掮	扌戶月
恧	而心
蜾	虫田木
咥	口至
辿	辵山
詀	言卜口
蘾	艸土衣目水
蘞	艸亼口口从攴
樫	木臣又土
睃	目厶𠂊夂
頲	廴千土頁
怓	心女又
禔	示日圍止
禘	示不冂
弸	弓丰丰
繘	糸予丿内口
莰	艸土欠
棈	木生井
棤	木巛日
楩	木人内攴
枹	木勹巳
郫	甲𠂇邑
偟	人白王
脽	月隹
獊	犬亼戶口
膷	月邑食邑
粺	米甲𠂇
掎	扌大丂口
靷	革弓丨
菉	艸彑
橀	木了巛皿
碥	石戶冊
躑	足八酉大邑
跕	足卜口
褁	田木衤
顕	日业頁
鷡	亦廿火鳥
甃	禾火瓦
篨	竹阜亼木
倷	人大示
偍	人日圍止
鶲	公羽鳥
瓞	瓜手丶
獴	犬艸冃豕
鮇	魚二木
炰	勹巳火
糬	米网耂
焮	火斤欠
泙	水干八
挙	⺍廾手
洚	水夂㐄
祔	示人寸
闓	門屮豆
玗	王丁一
挵	扌王廾
棓	木丶不口
篚	竹匚非
銕	金大弓
瘵	疒月又示
惛	心氏日
棨	戶攴木
駸	馬彐冂又
揵	扌廴尹二
萭	艸丿虫九
藠	艸三白
蔿	艸爪象
藦	艸广屮屮手
榯	木日之寸
斝	口口冂斗
暍	日日勹亡
賥	貝衣十
舲	舟亼卩
狚	犬日一
鰕	魚厂二彐又
怱	囪心
讃	言夫夫貝
癧	疒厂禾禾止
瘐	疒廾人
渃	水艸𠂇口
浡	水屮八子
涢	水口貝
渕	水䒑大刀
衶	衤中
擐	扌目一口衤
挼	扌爪女
莕	艸木口
葥	艸止舟刀
栯	木𠂇月
桕	木臼
蚷	虫工龴
咡	口耳
篌	竹𠂊厂矢
俥	人車
脭	月口千土
狁	犬厶𠂊
鯔	魚巛田
訞	言丿大
埫	土八宀口
摛	扌屮乂凵厶九
苨	艸尸匕
厰	厂八宀口攴
尰	尢千東土
躞	足言火火又
囃	口衣木隹
婓	非女
偢	人禾火
鉶	金井刀
钁	金目目隹又
舺	舟甲
狌	犬生
頩	从二頁
憱	心京𠂇
隉	阜臼土
翋	羽立
姁	女丩口
嫋	女弓冫弓冫
喤	口白王
眳	目夕口
釭	金工
鋂	金𠂊母
洀	水舟
湇	水立月
祏	示石
墘	土烏日丁乙
逜	辵二乂口
捽	扌衣十
揎	扌宀二回
轌	車雨彐
轢	車白幺幺木
吷	口龴又
倂	人丿干丿干
飜	釆田乙冫非
釈	釆尸丶
臑	月雨而
猹	犬木且
竷	辛日夂㐄夂
瘽	疒廿尢土
淯	水了月
宍	宀宀
裃	衤卜二卜
袘	衤𠂊也
嬶	女自田矢
嬾	女木中刀貝
絘	糸二欠
蓇	艸冎月
茖	艸夂口
朢	臣月千土
啕	口勹午凵
賍	貝广土
稃	禾爪子
籣	竹門木四
脤	月辰
鮚	魚士口
鮐	魚厶口
鳽	干干鳥
堽	土网圍止
縠	南糸殳
苳	艸夂冫
樿	木口口甲一
匰	匚口口甲一
蜊	虫禾刀
帴	巾戈戈
嵎	山田厶九
伀	人公
盦	亼㇕酉皿
凮	凡白
颸	凡虫田心
厹	九厶
惝	心八宀口
溽	水辰寸
涊	水刀丶心
婥	女卜日十
珦	王宀口
輜	車巛田
碹	石宀二回
鯝	魚圍十口
綀	糸木中
縡	糸宀辛
栞	干干木
殢	歹廿𠂊冂巾
拠	扌夂几
搌	扌尸工衤
遰	辵廿𠂊冂巾
爇	艸屮宀土丮火
韁	革三田田
轔	車米夂㐄
橪	木月犬火
煕	臣巳火
蝳	虫丰母
蜉	虫爪子
嗩	口小貝
噍	口隹火
啍	口京京
髃	冎月田厶九
盉	禾皿
猁	犬禾刀
匂	勹匕
痃	疒亠幺
懆	心三口木
惓	心米廾卩
渱	水虫工
浛	水亼㇕口
祊	示方
祤	示羽
閟	門弋八
娖	女口止
繦	糸弓口虫
坫	土卜口
珛	王𠂇月
珹	王戌丨
揲	扌廿乚木
攠	扌广屮屮非
扠	扌又丶
茩	艸𠂆口
茀	艸弓二
巘	山虎鬲犬
鋩	金艸亡
錧	金宀㠯
遯	辵月豕
脬	月爪子
鮂	魚圍人
廒	广屮人攴
怭	心弋八
皕	一白一白
垝	土𠂊厂卩
垵	土宀女
搢	扌至至日
攄	扌虎田心
拡	扌广厶
鞐	革卜二卜
蟿	車凵殳虫
暦	厂木木日
晄	日火𠂊
眛	目二木
罥	网口月
罠	网巳七
嶵	山网非
啎	午二乂口
筰	竹人𠂊卜
簩	竹火火冂力
僛	人其欠
俍	人丶艮
龢	亼口口口冊禾
彴	行勹丶
舢	舟山
臓	月艸戈丿臣
毞	匕匕毛
豋	月又豆
庨	广耂子
緳	广丰刀糸
羕	羊巛人
愯	心隹又
欻	火火欠
懠	心齊
悰	心宀示
溂	水木中刀
滵	水宀弋八山
禋	示西土
祾	示屮宀夂
冘	冂𠂊
冞	冂米
臦	臣臣
墬	阜彑豕土
縸	糸屮日
鬏	長彡禾火
椇	木目廾
蠑	虫火火冂木
賕	貝十⺍丶
臢	月之𠂊之𠂊貝
悈	心戈廾
忭	心亠卜
瓅	王白幺幺木
藾	艸木中刀貝
苶	艸入小
杻	木彐丨
噭	口白方攴
唼	口辛女
峠	山卜二卜
笵	竹水卩
偰	人丰刀大
谻	八公丮
餠	食丿干丿干
巟	亡巛
凘	冫其斤
麤	三鹿
纇	米糸頁
悧	心禾刀
溘	水大凵皿
寑	宀人彐冂又
彠	彐工口寸䒑隹又
陥	阜𠂊臼
弶	弓京
荍	艸丩攴
桫	木水小丿
昻	日工卩
鎛	金甫寸
鈏	金弓丨
鵟	犬王鳥
廑	广廿尢土
垞	土宀丿七
騑	馬非
騲	馬艸日十
莁	艸工从
醑	酉足月
彯	西示彡
霙	雨艸冂大
雰	雨八刀
跢	足夕夕
甽	田巛
黢	囪火火厶𠂊夂
斁	目土半攴
盻	目八丂
睒	目火火
秪	禾氏一
僈	人冃目又
虒	𠂆虎
膮	月土土土兀
胲	月兀彑
觔	𠂊用力
忞	文心
謧	言屮乂凵厶九
冱	冫二丩
怞	心由
悇	心亼木
漻	水羽人彡
縕	糸圍人皿
妘	女二厶
婻	女南
紵	糸宀丁
矻	石气
呫	口卜口
蹁	足戶冊
曀	日士冂豆
籦	竹金千東土
傌	人馬
鉏	金且
脞	月从土
鯷	魚日圍止
鰉	魚白王
庳	广甲𠂇
恉	心匕甘
冖	冂
檗	尸口辛木
瞀	予丿攴目
絿	糸十⺍丶
隷	凵示尹⺍
鵐	工从鳥
垙	土火𠂊
墦	土釆田
瑧	王午廾禾
鞡	革扌立
莅	艸人立
軺	車刀口
郕	戌丨邑
齕	齒气
蟳	虫彐工口寸
嶮	山亼口口从
徧	行戶冊
瘊	疒𠂊厂矢
慓	心西示
溍	水至至日
沄	水二厶
灡	水艸門木四
渇	水日勹匕
濧	水业土寸
泆	水手丶
溞	水又爪虫
屛	尸丿干丿干
姌	女冄
縗	糸衣冄
綅	糸彐冂又
楳	木甘木
朿	木冂
旼	日文
瞍	目申又
鍉	金日圍止
銛	金舌
鮠	魚𠂊厂卩
詷	言凡口
潟	水臼烏
泇	水力口
孅	女从戈非一
瑊	王戌口
駰	馬圍大
抃	扌亠卜
葖	艸穴犬
楅	木畐
酺	酉甫
棶	木木从
輠	車田木
椑	木甲𠂇
枠	木九十
楤	木囪心
黶	厂甘月犬囪火火
虷	虫干
吪	口人屰
屴	山力
簠	竹甫皿
皜	白京口
儗	人旡大牛止
臒	月䒑隹又
猢	犬十口月
膬	月三毛
瘯	疒烏矢
恅	心耂匕
粋	米九十
裀	衤圍大
襜	衤𠂊厂八言
閦	門三人
剟	四又刀
恝	丰刀心
蒻	艸弓冫弓冫
唪	口丰廾扌
踺	足廴尹二
欥	日欠
嵁	山甘匚八
眙	目厶口
氕	气丿
譾	言止舟刀羽
迉	辵尸
絧	糸凡口
賛	夫夫貝
頬	大䒑頁
耵	耳丁
瑒	王日一勿
藨	艸鹿火
圀	圍八方
踣	足丶不口
嘚	口行貝寸
黰	囪火火匕目廾
崱	山貝刀
鼽	自田矢九
粍	米毛
瑬	水了巛王丶
瀍	水广田土八土
戽	戶斗
閖	門水
弝	弓巴
揃	扌止舟刀
櫌	木頁心夂
鱺	魚一凡一凡鹿
觖	𠂊用龴又
豇	豆工
趧	走日圍止
慹	土半丮心
珸	王二乂口
毦	耳毛
擗	扌尸口辛
蔕	艸廿𠂊冂巾
蔱	艸乂屮殳
棫	木戈口一
轤	車虎田皿
柎	木人寸
硏	石干干
礌	石雨田
磉	石三又木
敺	匚三口攴
蹀	足廿乚木
躪	足艸門隹
晥	日宀一兀
罶	网卯田
犝	牛辛東土
秖	禾氏
倴	人走止
牮	人弋牛
僗	人火火冂力
頠	𠂊厂卩頁
焔	火𠂊臼
熀	火日火𠂊
袽	衤女口
鄩	彐工口寸邑
弳	弓一巛工
嫪	女羽人彡
枒	木牙
燹	豕豕火
瘑	疒冎口
焌	火厶𠂊夂
泂	水冂口
潚	水尹亞一
奡	頁大二
殈	歹丿皿
琭	王彑
攉	扌雨隹
萉	艸月卩
楱	木禾廾
檟	木西貝
輶	車八酉
啢	口一内内
慁	圍豕心
圐	圍四方
踽	足丿虫九
跘	足半
喦	三口山
暅	日心二日
幓	巾三厶人彡
瞹	目旡心夂
皊	白亼卩
鐚	金亞心
鑴	金山隹内口
舡	舟工
鱲	魚巛囟釆
鄘	广尹用邑
洘	水耂丂
洈	水𠂊厂卩
襌	衤口口甲一
躄	尸口辛足
媦	女田月
婸	女日一勿
坏	土不
坶	土母
撙	扌八酉寸
艼	艸丁
蒠	艸自心
蒺	艸疒矢
栁	木夕卩
碏	石巛日
虸	虫子
躦	足之𠂊之𠂊貝
棐	非木
幬	巾耂工口寸
够	丩口夕夕
恓	心西
汒	水亡
袗	衤人彡
圣	又土
殙	歹氏日
敔	二乂口攴
摰	屮宀土丮手
趯	走羽隹
擭	扌䒑隹又
撚	扌月犬火
鄀	艸𠂇口邑
蘘	艸衣口口甘
蒟	艸立丩口
蒄	艸冃兀寸
覅	西女勿
猋	三犬
敊	卜一小攴
敹	歹米攴
跐	足止匕
羉	四言糸糸
崥	山甲𠂇
歃	干臼欠
鍈	金艸冂大
凧	凡巾
颭	凡虫卜口
膰	月釆田
鰺	魚三厶人彡
烠	火𠂇月
燋	火隹火
鵷	宀夕卩鳥
娷	女𠂹土
繺	幺𠂊彐攴火
繶	糸言甘心
墚	土水刀八木
琁	王𠂊足
晛	日見
帡	巾从二
筲	竹小月
餤	食火火
訬	言小丿
瘖	疒言甘
陊	阜夕夕
頇	干頁
鬺	鬲𠂊日一勿
璈	王屮人攴
璆	王羽人彡
莿	艸木冂刀
蒤	艸水亼木
醐	酉十口月
蜍	虫亼木
啀	口厂土土
餥	非食
暎	日艸冂大
畯	田厶𠂊夂
幏	巾宀豕
皦	白白方攴
僇	人羽人彡
瓟	瓜勹巳
褩	舟殳衣
鯸	魚𠂊厂矢
爣	火八宀口囪火火
潩	水鬼廾
襴	衤門木四
褌	衤九車
塈	食旡土
纆	糸囪火火土
縦	糸行䒑止
垪	土从二
蓱	艸水从二
遝	辵目水
眴	目勹日
筭	竹王廾
稂	禾丶艮
鮦	魚凡口
謚	言水皿
殍	歹爪子
墈	土甘匚八力
堌	土圍十口
垀	土爪丁
玊	王丶
顢	廿内内頁
韂	革𠂊厂八言
芿	艸人㇕丿
喒	口夂卜日
噰	口亠邑隹
噂	口八酉寸
曵	申丿丶
晙	日厶𠂊夂
巂	山隹内口
箢	竹宀夕卩
鼢	臼釆八刀
俛	人象𠂊
餖	食豆
鋀	金豆
鋐	金宀𠂇厶
憓	心東厶心
憺	心𠂊厂八言
綷	糸衣十
紞	糸冂𠂊
擿	扌辵不冂口
韮	艸非一
蕣	艸爪冂夂㐄
朸	木力
蹯	足釆田
仭	人刀丶
鏾	金木月攴
臗	月宀䒑目釆
痏	疒𠂇月
誾	門言
蝥	予丿攴虫
貮	戈貝
摋	扌乂屮殳
葍	艸畐
遖	辵南
靬	革干
蕡	艸屮貝
蒡	艸凡方
蕷	艸予頁
輇	車入王
剗	戈戈刀
掔	臣又手
蚿	虫亠幺
咮	口木十
鶡	日勹亡鳥
秏	禾毛
毪	毛厶牛
傉	人辰寸
儽	人三田糸
皐	白⺍十
僋	人亼㇕貝
鉐	金石
鉱	金广厶
猄	犬京
鱓	魚口口甲一
鰯	魚弓冫弓冫
鷟	烏矢鳥
癙	疒臼釆
怳	心口𠂊
燂	火西日十
洓	水木冂
淛	水牛木刀
渓	水爪夫
褖	衤彑豕
冦	冃兀攴
巹	卩廾凵巳
阨	阜厂卩
纚	糸一凡一凡鹿
碃	石生井
磲	石水工龴木
蹖	足午廾臼
唶	口巛日
呾	口日一
踟	足矢口
岍	山干干
劁	隹火刀
銤	金米
猰	犬丰刀大
訌	言工
濩	水䒑隹又
塨	土廿廾心
靸	革𠂊又
菳	艸金
薿	艸旡大牛止
槄	木爪臼
鄠	雨一丂邑
蟥	虫廿尢
晻	日大申
睆	目宀一兀
穊	禾食旡
鞗	人丨攴革
侅	人兀彑
貑	豸厂二彐又
艅	舟亼木
憝	京京攴心
譹	言京豕
羮	羊火二大
鄫	八囪甘邑
懽	心艸口口隹
糨	米弓口虫
燏	火予丿内口
袨	衤亠幺
毣	羽毛
嫽	女一火日小
抮	扌人彡
嚆	口艸京口
眊	目毛
眕	目人彡
眵	目夕夕
瞷	目門日
箖	竹木木
釿	金斤
鱝	魚屮貝
皸	九車皮
嫻	女門木
瓨	工瓦
騍	馬田木
揠	扌匚日女
鶾	烏日丁鳥
菧	艸广氏一
轕	車艸日勹亡
樛	木羽人彡
犮	犬丿
甗	虎鬲瓦
蟜	虫丿大京口
蟓	虫象
嗢	口日皿
昣	日人彡
嫳	巾⺍攴女
嶪	山业木
箶	竹十口月
箙	竹舟卩又
仱	人亼㇕
狳	犬亼木
猟	犬⺍几扌
狖	犬穴
嚲	京京口口甲一
諝	言足月
廙	广鬼廾
潽	水立立日
寖	宀水彐冂又
縩	糸月又示
墺	土宀釆廾
扐	扌力
栘	木夕夕
圁	圍言
曨	日龍
鼷	臼釆爪幺大
眢	夕卩目
諆	言其
絰	糸至
剅	豆刀
藟	艸三田
薡	艸目爿爿
輐	車宀一兀
迍	辵一屮
岞	山𠂊卜
熈	丿臣巳火
牓	爿凡方
郈	𠂆口邑
錼	金大示
脁	月𠂊⺍
敻	𠂊穴目攴
欬	兀彑欠
潅	水𠂊一隹
洨	水大乂
寃	宀象釆
頞	宀女頁
窊	穴瓜
臩	臣臣大二
焄	尹口火
茻	四屮
摂	扌耳⺍
枻	木廿乚
晅	日二回
侁	人之𠂊
銍	金至
猞	犬亼十口
讌	言廿𠂊匕口火
汋	水勹丶
艴	弓二𠂊卩
妬	女石
嚢	一中冂八甘衤
遶	辵土土土兀
斲	卯亞斤
髫	長彡刀口
蓰	艸行止止
桲	木屮八子
椆	木用口
羍	大羊
厗	厂辛
勔	頁圍力
蝻	虫南
喍	口止匕木
嶲	山隹弓
敳	屮豆攴
嶰	山𠂊用刀牛
瞵	目米夂㐄
矊	目糸白巾
牥	牛方
嶨	廾乂乂冂山
擧	廾牙廾手
僽	人禾火心
侂	人广丿七
魵	魚八刀
邅	辵亠回日一
醤	爿爪寸酉
慠	心屮人攴
煓	火屮而
熥	火辵龴用
沷	水犬丿
沘	水匕匕
瀯	水火火冂口口
疎	足木中
妠	女内
妭	女犬丿
緵	糸乂凵𠂊夂
霅	雨言
昫	日丩口
嶔	山金欠
僩	人門月
鍠	金白王
猦	犬凡虫
縢	舟丨廾糸
膣	月穴至
諲	言西土
淜	水丰丰
墝	土土土土兀
覩	耂見
璪	王三口木
莵	艸丿口釆
蔤	艸宀弋八山
榼	木大凵皿
醾	酉广屮屮米
椌	木穴工
牻	牛犬彡
酇	之𠂊之𠂊貝邑
穭	禾魚日
侹	人廴千土
倧	人宀示
粔	米工龴
炟	火日一
焠	火衣十
沇	水厶𠂊
窋	穴止凵
孲	子亞
暋	巳七攴日
姱	女大一丂
綼	糸甲𠂇
荸	艸屮八子
萯	艸𠂊貝
桯	木口千土
筬	竹戌丨
泝	水广屰
塅	土厂三殳
埶	屮宀土丮
盩	土半攴皿
玶	王干八
駔	馬且
驌	馬尹亞一
掫	扌耳又
硜	石一巛工
螵	虫西示
蠋	虫目勹虫
圌	圍屮而
塁	田⺍土
罫	四土土卜
罝	网且
骹	冎月大乂
簳	竹烏日丁干
筦	竹宀一兀
倢	人一彐止
偨	人止匕木
儹	人之𠂊之𠂊貝
俤	人弋弓
腷	月畐
狛	犬白
肸	月八十
顚	匕目廾頁
廌	豸豸
瘝	疒目水
澣	水烏日丁干
漎	水行从止
賨	宀示貝
岊	巴山
媥	女戶冊
趑	走二欠
鞬	革廴尹二
蝀	虫東
嚥	口廿𠂊匕口火
嚫	口辛木見
贐	貝尹一火皿
傃	人𠂹糸
偞	人廿乚木
歛	亼口口从欠
鈃	金干干
鏷	金业廾
鈩	金戶
谿	爪幺大八公
讘	言三耳
頏	尢頁
塭	土日皿
埇	土龴用
耟	耒工龴
掞	扌火火
鞁	革皮
茝	艸臣
苅	艸乂刀
輣	車丰丰
衊	丿皿䒑目戈人
筊	竹大乂
偩	人𠂊貝
侭	人尸丶冫
獏	犬屮日
狴	犬匕匕土
鄮	卯貝邑
鱠	魚亼囪甘
廯	广魚羊
溚	水艸亼口
鵼	穴工鳥
祂	示也
粛	尹巛米
屓	尸貝
翭	羽𠂊厂矢
娀	女戈十
綖	糸廴丿止
玭	王匕匕
晊	日至
盳	目亡
簻	竹辵冎口
簜	竹水日一勿
儜	人宀心皿丁
鏻	金米夂㐄
漶	水中中心
垾	土日干
墽	土白方攴
塡	土匕目廾
駺	馬丶艮
摐	扌行从止
撖	扌彑攴
劐	䒑隹又刀
櫙	木艸匚三口
輖	車用口
孁	雨口口口女
齵	齒田厶九
蝤	虫八酉
蚆	虫巴
蹍	足尸工衤
躐	足巛囟釆
跼	足尸㇕口
囅	口口甲一尸工衤
唅	口亼㇕口
畳	田冂且
秬	禾工龴
秡	禾犬丿
錞	金京京
钃	金尸毛目勹虫
獪	犬亼囪甘
腃	月米廾卩
龒	龍示
糈	米足月
惉	水卜口心
澴	水目一口衤
禖	示甘木
賮	尹一火貝
繊	糸才戈业
莇	艸且力
礓	石三田田
迵	辵凡口
輋	山大車
筢	竹扌巴
犄	牛大丂口
嬃	彡頁女
惏	心木木
潾	水米夂㐄
阢	阜兀
耥	耒八宀口
駉	馬冂口
萳	艸南
鄚	屮日邑
蒈	艸匕匕白
蕫	艸辛東土
榲	木圍人皿
嚠	口卯金刀
暕	日木四
巓	山匕目廾頁
睎	目乂乂巾
眹	目䒑大
勧	𠂊一隹力
箟	竹日匕匕
鋙	金二乂口
鶵	𠂇艸鳥
遆	辵不冂
潬	水口口甲一
鍌	水之𠂊金
窉	穴一内
姡	女舌
菺	艸戶月
轘	車目一口衤
栟	木从二
咇	口弋八
蹜	足宀人一白
爞	火三虫
陑	阜而
媱	女月午凵
繝	糸門月
殗	歹大申
郚	二乂口邑
朅	大凵日勹亡
鬪	丮丮豆寸
駏	馬工龴
騋	馬木从
騂	馬辛
珝	王羽
斠	魚魚斗
酄	艸口口隹邑
蘂	艸三心木
蔃	艸弓口虫
椪	木立立
厤	厂禾禾
蟌	虫囪心
螗	虫南尹口
幰	巾宀丰目心
犓	牛𠂇艸
讐	隹隹言
倅	人衣十
徯	行爪幺大
頴	匕示頁
瘜	疒自心
憕	心癶豆
濔	水丁八网
潎	水巾⺍攴
濶	水門舌
祣	示烏从
褵	衤屮乂凵厶九
鸊	尸口辛鳥
覗	𠂆見
彉	弓廿尢
芔	三屮
紩	糸手丶
妎	女人八
偡	人甘匚八
錍	金甲𠂇
鱕	魚釆田
耖	耒小丿
騛	馬乙冫非
輂	廿廾車
輈	車舟
棪	木火火
雿	雨𠂊⺍
蝓	虫亼舟巛
呍	口二厶
踡	足米廾卩
甞	八宀口甘
晬	日衣十
罛	网瓜
岋	山𠂊又
犋	牛目廾
鼱	臼釆生井
儃	人亠回日一
偐	人立厂彡
餀	食艸乂
鷉	𠂆虎鳥
鑞	金巛囟釆
麑	鹿臼𠂊
怮	心幺力
窾	穴凵示欠
襐	衤象
裞	衤公𠂊
裲	衤一内内
袧	衤丩口
糺	糸乚
薖	艸辵冎口
蔊	艸火日干
襾	西
枓	木斗
砏	石八刀
蜎	虫口月
曊	日弓二貝
倛	人其
腜	月甘木
脎	月乂屮
雘	凡丶䒑隹又
惵	心廿乚木
愐	心頁圍
泃	水丩口
阽	阜卜口
緺	糸冎口
絣	糸从二
坲	土弓二
瓛	王虎鬲犬
驓	馬八囪甘
騄	馬彑
搋	扌𠂆虎
靰	革兀
剳	艸亼口刀
蔉	艸衣公
醁	酉彑
梣	木山亼㇕
榶	木南尹口
螘	虫屮豆
蠵	虫山隹内口
吰	口𠂇厶
蹡	足爿月寸
噛	口齒
勗	日且力
鷃	日宀女鳥
幠	巾亦廿火
黲	囪火火三厶人彡
罜	网丶王
巌	山⺍厂彑攴
崒	山衣十
峛	山歹刀
牦	牛毛
稊	禾弋弓
伷	人由
僔	人八酉寸
錺	金艸方
飂	凡虫羽人彡
獥	犬白方攴
狔	犬尸匕
腍	月亼㇕心
朏	月止凵
謣	言雨一丂
謢	言隹又
謵	言羽白
庌	广牙
麀	鹿匕
灊	水旡旡鬲
滭	水田其
湩	水千東土
溓	水禾禾彐
潏	水予丿内口
祴	示戈廾
闉	門西土
頵	尹口頁
阬	阜尢
丱	䒑
緌	糸禾女
綯	糸勹午凵
蓷	艸扌隹
杕	木大
佖	人弋八
迻	辵夕夕
訧	言𠂇
桊	米廾木
怐	心丩口
沺	水田
墣	土业廾
瑳	王𠂹𠂇工
騵	馬厂白小
揜	扌亼口廾
薗	艸圍土口衤
蒩	艸禾且
棽	木木亼㇕
槪	木白匕旡
盬	臣丿舌皿
蝜	虫𠂊貝
圂	圍豕
牚	八宀口牙
矰	矢八囪甘
牬	牛才乚
牿	牛牛口
篸	竹三厶人彡
犨	隹隹牛
餻	食羊火
鑚	金夫夫貝
鈚	金匕匕
鑱	金象釆象釆
犰	犬九
猭	犬彑豕
鵩	舟卩又鳥
廞	广金欠
羖	羊殳
熇	火京口
瀿	水𠂊母攴糸
覜	𠂊⺍見
澦	水予頁
湑	水足月
祲	示彐冂又
褞	衤日皿
繑	糸丿大京口
婌	女卜一小又
坰	土冂口
琄	王口月
珖	王火𠂊
踇	足𠂊母
咍	口厶口
笭	竹亼卩
鉧	金母
觫	𠂊用木中
鮥	魚夂口
緖	糸耂丶
塙	土京口
毊	南厂殳丿大京口
蔎	艸言殳
莐	艸水冂𠂊
荵	艸刀丶心
醽	酉雨口口口
蚖	虫一兀
鸆	虎口乚大鳥
嘒	口丰丰彐
碞	三口石
昄	日厂又
黮	囪火火甘匚八
睾	丿目土半
郳	臼𠂊邑
倕	人𠂹土
狟	犬二回
猵	犬戶冊
頄	九頁
鱚	魚南豆口
讙	言艸口口隹
瘈	疒丰刀大
庛	广止匕
鷁	水皿鳥
惙	心四又
愶	心三力月
漑	水白匕旡
澼	水尸口辛
盝	彑皿
緤	糸廿乚木
邘	丁一邑
朹	木九
蚚	虫斤
饐	食士冂豆
涒	水尹口
慭	木䒑犬心
琈	王爪子
珓	王大乂
驎	馬米夂㐄
挍	扌大乂
鞄	革勹巳
蔝	艸目米
柂	木𠂊也
豲	豕厂白小
豗	兀豕
皻	虎且皮
嚬	口止㐄頁
暩	日月又示
崌	山尸十口
巇	山虎豆戈
箑	竹一彐止
筯	竹且力
傎	人匕目廾
攽	八刀攴
鯑	魚乂乂巾
鳦	鳥乙
瘲	疒行从止
羱	羊厂白小
渮	水艸丂口
漼	水山隹
浟	水人丨攴
袚	衤犬丿
姈	女亼卩
枲	厶口木
坬	土瓜
珌	王弋八
顠	西示頁
梛	木冄邑
筥	竹口口
俴	人戈戈
僿	人宀工廾土
鯫	魚耳又
迖	辵犬
氂	二木攴厂毛
挀	扌巛卜
捖	扌宀一兀
蒚	艸鬲
藂	艸耳又从
轀	車圍人皿
梲	木公𠂊
枌	木八刀
霢	雨月巛卜
攲	大丂口竹又
耎	而大
黺	业巾⺍八刀
牷	牛入王
臿	干臼
秺	禾宀丿七
筳	竹廴千土
毹	亼舟巛毛
鞶	舟殳革
猧	犬冎口
毚	象釆象釆
旍	烏亼卩
泭	水人寸
惌	宀夕卩心
禡	示馬
韔	㐄口㐄長
檃	阜爪工彐木
姧	女女干
媓	女白王
緂	糸火火
杅	木丁一
醱	酉癶弓殳
礞	石艸冃豕
厞	厂非
螝	虫鬼
蜣	虫羊𠂊
筈	竹舌
鮨	魚匕甘
諌	言東
愲	心冎月
怊	心刀口
紃	糸巛
鬐	長彡耂匕日
髧	長彡冂𠂊
菶	艸丰廾扌
惎	其心
酨	才戈酉
杬	木一兀
醨	酉屮乂凵厶九
楪	木廿乚木
尞	一火日小
蠀	虫二欠貝
昡	日亠幺
帨	巾公𠂊
髄	冎月辵𠂇月
箊	竹烏烏
臈	月艸日勹亡
夆	夂丰
鄗	京口邑
瓬	方瓦
犘	广屮屮牛
癐	疒亼囪甘
憟	心西米
忳	心一屮
熜	火囪心
湋	水㐄口㐄
窫	穴丰刀大
禷	示米犬頁
襶	衤才戈鬼廾
襡	衤目勹虫
閊	門山
婍	女大丂口
挐	女口手
媖	女艸冂大
綛	糸刀丶心
鄕	邑白匕邑
殭	歹三田田
拑	扌甘
揝	扌夂卜日
掻	扌又虫
萺	艸冃目
蘹	艸心衣目水
檽	木雨而
矼	石工
砫	石丶王
簙	竹十甫寸
諀	言甲𠂇
剫	广廿又刀
垺	土爪子
蠧	士冂石虫虫
玼	王止匕
糵	艸㠯辛米
醸	酉衣八甘
歅	西土欠
柅	木尸匕
觱	戌口𠂊用
疁	田羽人彡
虩	小日小虎
幙	巾屮日
嵃	山立厂彡
嶓	山釆田
巃	山龍
犂	禾丿刀牛
魋	鬼隹
鐶	金目一口衤
鋋	金廴丿止
艒	舟冃目
臞	月目目隹
獟	犬土土土兀
鸑	犬言犬鳥
鰮	魚圍人皿
鮗	魚夂冫
